batch,question_id,input_requirement,reverse_generated_requirement,final_accuracy_score,semantic_similarity,bleu_score,completeness_score,missing_elements,extra_elements
2,38,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall maintain a list of events with attributes such as name, location, date, and duration. Each event can have multiple attendees, who are identified by their first name, last name, and ticket type. The system shall ensure that each event has at least one attendee, and that the total number of tickets for each event does not exceed a specified limit.",0.6598,0.81,0.2378,0.3448,"create, entity, Attendee, object, Event, relationship, attend, contain, model, include, field","exceed, ensure, maintain, limit, list, identify, number, attribute"
2,39,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall have a database table for the Manufacturer entity with columns for id, name, address, and contactDetails. The system shall have a database table for the Product entity with columns for id, name, sku, price, manufacturingDate, and manufacturer_id (a foreign key referencing the id column of the Manufacturer table).",0.5936,0.7766,0.0,0.25,"create, contact, manufacturing, model, object, include, date, field, relationship, detail, produce, Product, manufacturer, contain","i, table, d, key, reference, have, column, database, manufacturer_id, contactdetail"
2,40,"The system shall design a object model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall have two entity classes: Employee and Manager. The Employee class should have attributes for id, first name, last name, job title, and salary. The Manager class should have attributes for id, name, department, and a one-to-many relationship with the Employee class through the managedEmployees attribute.",0.6811,0.8213,0.1454,0.4583,"contain, design, manager, field, include, object, model, manage","managedemployee, attribute, class, i, d"
2,41,"The system shall create a object model for 'Doctor' and 'Patient' entities, where the 'Doctor' object includes fields for first name, last name, specialization, license number, and availability, and the 'Patient' object contains fields for first name, last name, date of birth, address, and medical history. The relationship between 'Doctor' and 'Patient' shall be many-to-many, where each doctor can have multiple patients, and each patient can be assigned to multiple doctors.","The system shall maintain a list of doctors and patients. Each doctor has a unique ID, first name, last name, specialization, license number, and availability status. Each patient has a unique ID, first name, last name, date of birth, address, and medical history. Doctors can have multiple patients, while patients can have multiple doctors.",0.6796,0.7966,0.2908,0.4643,"entity, relationship, field, contain, create, object, assign, Doctor, include, Patient, model","ID, maintain, list, status"
2,42,"The system shall design a object model for 'Employer' and 'Employee' entities, where the 'Employer' object includes fields for company name, registration number, and address, and the 'Employee' object contains fields for first name, last name, date of birth, employee ID, job title, and salary. The relationship between 'Employer' and 'Employee' shall be one-to-many, where each employer can have multiple employees.","The system shall maintain a list of employers, each with an ID, company name, registration number, and address. Each employer may have multiple employees associated with them.

The system shall maintain a list of employees, each with an ID, first name, last name, date of birth, employee ID, job title, and salary. Each employee belongs to a single employer.",0.6571,0.7434,0.2958,0.5357,"object, model, Employer, design, entity, relationship, include, field, contain","list, belong, maintain, associate"
2,43,"The system shall design a object model for 'Course' and 'Student' entities, where the 'Course' object includes fields for course name, course code, and credits, and the 'Student' object contains fields for first name, last name, date of birth, student ID, and enrolled courses. The relationship between 'Course' and 'Student' shall be many-to-many, where each course can have multiple students, and each student can enroll in multiple courses.","The system shall manage academic courses and students. Each course has an ID, name, code, and number of credits. Each student has an ID, first name, last name, date of birth, and student ID. A student can take multiple courses, and a course can have multiple students enrolled. The system shall enforce referential integrity by ensuring that foreign keys in the database match the primary keys in the related entity classes.",0.6576,0.8055,0.1634,0.3871,"design, contain, enroll, field, include, object, relationship, model","manage, relate, key, class, number, ensure, enforce, integrity, match, database, take"
2,44,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall have a data model that represents projects and team members. Each project has a name, due date, and can have multiple team members associated with it. Each team member has a name and role. The system shall enforce validation constraints on the data model to ensure data integrity.",0.5845,0.7442,0.0731,0.2812,"relationship, object, employee, create, entity, field, include, Project, Team, ID, contain, Member, task, assign","ensure, constraint, enforce, data, integrity, datum, represent, associate, validation"
2,45,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall maintain a database of customer orders and products. Each order consists of one or more products, and each product may be included in multiple orders. The system shall allow customers to place orders for products, and the system shall calculate the total amount due for each order based on the quantity of each product ordered. The system shall also track the stock levels of each product, and prevent orders from being placed for products that are out of stock.",0.5504,0.7173,0.0706,0.2059,"price, entity, name, field, number, object, appear, detail, contain, model, Order, create, Product, relationship, sku, date","track, level, consist, maintain, prevent, base, calculate, quantity, allow, database, place"
2,46,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall maintain a list of libraries, each with an ID, name, location, and opening hours. The system shall also maintain a list of books, each with an ID, title, author, ISBN, publication year, and a foreign key reference to the library it is located in. Books can be added to multiple libraries, but a library can only have one book with a given ISBN.",0.6527,0.8011,0.0808,0.4194,"model, include, entity, field, contain, relationship, Library, Book, create, object","maintain, add, reference, give, locate, ISBN, list, ID"
2,47,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","**System Requirements:**

The system shall maintain a list of suppliers, each with an ID, name, contact details, and rating. Each supplier can have multiple products associated with them. The system shall maintain a list of products, each with an ID, name, SKU, price, stock, and a foreign key reference to the supplier it belongs to.",0.5961,0.7459,0.094,0.3226,"Supplier, field, include, contain, relationship, model, object, Product, design, provide, entity","associate, have, reference, :*, System, list, belong, Requirements, ID, maintain"
2,48,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall store event data, including the name, location, date, and duration. Each event can have multiple attendees, and each attendee can attend multiple events. The system shall ensure that the name and location fields are not empty strings or null, and that the date and duration are valid. Additionally, the system shall enforce referential integrity by ensuring that each attendee's ID is present in the Attendees collection of an event, and vice versa.",0.6119,0.742,0.2151,0.3548,"ticket, Attendee, object, contain, Event, relationship, type, entity, model, create","integrity, string, enforce, collection, store, null, ID, datum, Attendees, ensure"
2,49,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall have a **manufacturer** entity with the following attributes:
- Id (primary key)
- Name (required, max length 100 characters)
- Address (required, max length 256 characters)
- ContactName (required, max length 50 characters)
- PhoneNumber (required, max length 50 characters)
- EmailAddress (required, max length 50 characters)
- Products (one-to-many relationship with the product entity)

The system shall have a **product** entity with the following attributes:
- Id (primary key)
- Name (required, max length 100 characters)
- SKU (required, max length 50 characters)
- Price (required)
- ManufacturingDate (required)
- ManufacturerId (foreign key referencing the manufacturer entity)
- Manufacturer (one-to-many relationship with the manufacturer entity)",0.5358,0.7096,0.0,0.1951,"name, Product, field, contain, object, manufacturing, create, date, model, contact, produce, include, detail, address","Products, have, Address, reference, ManufacturerId, PhoneNumber, length, Name, ContactName, key, require, I, ManufacturingDate, EmailAddress, attribute, d, max, *, character"
2,50,"The system shall design a data model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall maintain a database of employees and their managers. Each employee has an ID, first name, last name, job title, salary, and a foreign key to the manager they report to. The system shall ensure that each employee has a unique ID, first name, last name, job title, and salary. Additionally, the system shall ensure that each manager has a unique name and department.",0.6248,0.7724,0.1484,0.3462,"include, model, object, entity, design, field, data, Manager, manage, relationship, contain","maintain, report, key, ID, ensure, database"
2,51,"The system shall create a object model for 'Doctor' and 'Patient' entities, where the 'Doctor' object includes fields for first name, last name, specialization, license number, and availability, and the 'Patient' object contains fields for first name, last name, date of birth, address, and medical history. The relationship between 'Doctor' and 'Patient' shall be many-to-many, where each doctor can have multiple patients, and each patient can be assigned to multiple doctors.","The system shall maintain a list of doctors and patients with their respective attributes and relationships. Each doctor should have a unique license number, availability status, and can be associated with multiple patients. Similarly, each patient should have a unique date of birth, address, and medical history, and can be associated with multiple doctors. The system shall ensure that the data is stored accurately and securely.",0.6298,0.7752,0.1216,0.375,"contain, name, Doctor, object, create, field, model, Patient, assign, entity, specialization, include","ensure, status, associate, maintain, data, store, list, attribute"
2,52,"The system shall design a object model for 'Employer' and 'Employee' entities, where the 'Employer' object includes fields for company name, registration number, and address, and the 'Employee' object contains fields for first name, last name, date of birth, employee ID, job title, and salary. The relationship between 'Employer' and 'Employee' shall be one-to-many, where each employer can have multiple employees.","The system shall maintain a list of employers and their associated employees. Each employer should have a unique registration number, and each employee should have a unique employee ID. The system shall not allow duplicate entries for either employers or employees.

The system shall store the company name, address, and registration number for each employer. The system shall store the first name, last name, date of birth, employee ID, job title, and salary for each employee.

The system shall ensure that the date of birth is a valid date in the past. The system shall ensure that the salary is a positive number.

The system shall allow employers to add employees to their list of employees. The system shall allow employees to be removed from an employer's list of employees.

The system shall allow for searching and retrieving information about employers and employees based on various criteria, such as company name, registration number, employee ID, job title, and salary.

The system shall allow for updating information about employers and employees, such as changing the company name or address, or adjusting the salary of an employee.

The system shall allow for deleting employers and their associated employees from the database.",0.5614,0.6905,0.099,0.3409,"contain, entity, include, object, relationship, Employer, design, model, field","database, delete, ensure, entry, remove, associate, criterion, update, search, change, allow, adjust, past, retrieve, add, store, list, information, maintain, base"
2,53,"The system shall design a object model for 'Course' and 'Student' entities, where the 'Course' object includes fields for course name, course code, and credits, and the 'Student' object contains fields for first name, last name, date of birth, student ID, and enrolled courses. The relationship between 'Course' and 'Student' shall be many-to-many, where each course can have multiple students, and each student can enroll in multiple courses.","The system shall maintain a list of courses and students. Each course shall have a name, code, and number of credits. Each student shall have a first name, last name, date of birth, and ID. Both entities shall be able to enroll in multiple courses and have their own attributes. The system shall also maintain a list of all the students enrolled in each course.",0.6913,0.8115,0.1494,0.5417,"field, relationship, include, design, contain, model, object","number, list, attribute, maintain"
2,54,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall have a Project entity with attributes such as name, project ID, and due date. It should also have a TeamMember entity with attributes like name, role, and assigned tasks. Both entities should have relationships (one-to-many) with each other, where a project can have multiple team members and a team member can be assigned to multiple projects. Additionally, the system shall ensure that the due date is always in the future.",0.718,0.8402,0.2614,0.5185,"field, employee, include, model, Member, contain, object, Team, create","attribute, future, ensure, TeamMember"
2,55,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall maintain a list of orders, each with an order number, customer name, customer email, order date, and total amount. Each order can have multiple products associated with it. The system shall maintain a list of products, each with a product name, SKU, price, and stock quantity. Each product can be associated with multiple orders.",0.6343,0.7762,0.1505,0.3793,"model, contain, relationship, create, include, detail, entity, Order, appear, field, object, Product","have, quantity, maintain, list, email, associate"
2,56,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall manage a library of books, including the ability to add new books and retrieve information about existing books. The library should have attributes such as name, location, opening hours, and a list of books. Each book should have attributes such as title, author, ISBN, and publication year. The system shall ensure that each book has a unique ISBN and that the library can only contain books with valid ISBNs.",0.6717,0.8186,0.1384,0.4242,"entity, create, Book, model, relationship, Library, field, opening, object","information, ensure, attribute, exist, retrieve, list, add, manage, ability, open"
2,57,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","The system shall maintain a list of suppliers, each with a name, contact details, and rating. Each supplier can have multiple products associated with them. The system shall maintain a list of products, each with a name, SKU, price, stock, and a reference to the supplier that provides it.",0.6187,0.7493,0.0956,0.4231,"relationship, field, contain, object, model, entity, design, Product, include, Supplier","maintain, list, have, reference, associate"
2,58,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall manage events and attendees, including their attributes and relationships. The Event entity should have a name, location, date, duration, and a list of attendees. Each attendee should have a first name, last name, ticket type, and a list of events they've attended. The system shall ensure that each event has at least one attendee, and each attendee can attend multiple events.",0.7558,0.881,0.1909,0.6,"Attendee, create, field, contain, object, model","manage, list, ensure, attribute"
2,59,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall have a Manufacturer entity with attributes for name, address, and contact information. Each Manufacturer can have multiple products associated with them. The system shall have a Product entity with attributes for name, SKU, price, and manufacturing date. Each product must be associated with a specific manufacturer.",0.7224,0.8765,0.1651,0.4615,"object, produce, field, contain, include, relationship, Product, create, detail, model","information, have, associate, attribute"
2,60,"The system shall design a data model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall have a database of employees, each with a first name, last name, job title, and salary. The system shall allow for the addition of new employees, modification of existing employee information, and deletion of employees from the database.

The system shall also have a database of managers, each with a name, department, and list of employees they manage. The system shall allow for the addition of new managers, modification of existing manager information, and deletion of managers from the database.

The system shall ensure that each employee has a unique first name, last name, job title, and salary combination. The system shall also ensure that each manager has a unique name and department combination.

The system shall allow for the retrieval of employee and manager information based on their first name, last name, job title, salary, name, or department.

The system shall allow for the association of employees with managers, ensuring that each employee is associated with at most one manager. The system shall also allow for the disassociation of employees from managers.

The system shall ensure that the database of employees and managers is persistent across multiple sessions, allowing for the retrieval of data even after the application has been closed and reopened.

The system shall provide a user interface for adding, modifying, and deleting employee and manager information, as well as for retrieving and displaying employee and manager information based on various criteria.",0.5567,0.7304,0.0464,0.2041,"relationship, include, contain, Manager, design, object, field, model, entity, data","ensure, criterion, datum, interface, modifying, session, exist, close, reopen, association, information, provide, database, user, modification, list, application, retrieve, associate, display, add, disassociation, delete, deletion, retrieval, allow, addition, combination, base"
2,61,"The system shall create a object model for 'Doctor' and 'Patient' entities, where the 'Doctor' object includes fields for first name, last name, specialization, license number, and availability, and the 'Patient' object contains fields for first name, last name, date of birth, address, and medical history. The relationship between 'Doctor' and 'Patient' shall be many-to-many, where each doctor can have multiple patients, and each patient can be assigned to multiple doctors.","The system shall maintain a database of patients and doctors. Each patient has a unique ID, first name, last name, date of birth, address, and medical history. Each doctor has a unique ID, first name, last name, specialization, license number, and availability status. Doctors can have multiple patients, while patients can only have one doctor assigned to them.",0.6862,0.7949,0.2981,0.5,"include, create, entity, relationship, Doctor, model, Patient, contain, field, object","database, maintain, ID, status"
2,62,"The system shall design a object model for 'Employer' and 'Employee' entities, where the 'Employer' object includes fields for company name, registration number, and address, and the 'Employee' object contains fields for first name, last name, date of birth, employee ID, job title, and salary. The relationship between 'Employer' and 'Employee' shall be one-to-many, where each employer can have multiple employees.","The system shall have two entities: `Employer` and `Employee`. The `Employer` entity should have attributes for the company name, registration number, and address. It should also have a one-to-many relationship with the `Employee` entity. The `Employee` entity should have attributes for the employee's first name, last name, date of birth, employee ID, job title, and salary. It should also have a one-to-one relationship with the `Employer` entity.",0.7885,0.8822,0.2696,0.72,"design, model, field, contain, include, object",attribute
2,63,"The system shall design a object model for 'Course' and 'Student' entities, where the 'Course' object includes fields for course name, course code, and credits, and the 'Student' object contains fields for first name, last name, date of birth, student ID, and enrolled courses. The relationship between 'Course' and 'Student' shall be many-to-many, where each course can have multiple students, and each student can enroll in multiple courses.","The system shall have a `Course` entity with the following attributes:
- `id`: A unique identifier for each course.
- `name`: The name of the course.
- `code`: The code of the course.
- `credits`: The number of credits associated with the course.

The system shall have a `Student` entity with the following attributes:
- `id`: A unique identifier for each student.
- `firstName`: The first name of the student.
- `lastName`: The last name of the student.
- `dateOfBirth`: The date of birth of the student.
- `studentId`: The student ID associated with the student.
- `courses`: A many-to-many relationship with the `Course` entity, representing the courses enrolled by the student.",0.6772,0.8476,0.0,0.4194,"field, model, contain, include, enroll, object, design","dateOfBirth, firstName, studentId, represent, i, number, lastname, d, associate, attribute, identifier"
2,64,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall have a Project entity with the following attributes:
- projectId (Long): A unique identifier for each project.
- projectName (String): The name of the project.
- dueDate (Date): The date by which the project is due.

The system shall have a TeamMember entity with the following attributes:
- teamMemberId (Long): A unique identifier for each team member.
- name (String): The name of the team member.
- role (String): The role of the team member in the project.",0.6281,0.808,0.0,0.3125,"Member, ID, relationship, create, task, contain, field, assign, model, object, include, employee, Team","attribute, projectId, TeamMember, String, projectname, string, identifier, Long, teamMemberId"
2,65,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall have a data model that represents orders and products. Each order can have multiple products, and each product can be included in multiple orders. The data model should include fields for the unique identifier (ID), name, stock quantity, price, and other relevant information for both orders and products. Additionally, the system shall ensure that the total amount of an order is calculated correctly based on the prices of its associated products.",0.6666,0.8478,0.1248,0.303,"contain, sku, entity, detail, number, customer, date, Product, relationship, create, appear, object, Order","ID, data, base, information, quantity, identifier, ensure, have, represent, calculate"
2,66,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall have a `Library` entity that has an ID, name, location, and opening hours. The system shall also have a `Book` entity that has an ID, title, author, ISBN, and publication year. Both entities should have appropriate relationships with each other. Additionally, the system shall ensure data integrity by enforcing validation constraints on the attributes of both entities.",0.6779,0.8091,0.1479,0.4839,"object, include, field, Book, create, model, contain, Library","attribute, validation, enforce, data, ID, ensure, constraint, integrity"
2,67,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","The system shall have a `Supplier` entity with the following attributes:
- `id`: A unique identifier for each supplier.
- `name`: The name of the supplier.
- `contactDetails`: Contact details for the supplier.
- `rating`: The rating of the supplier, ranging from 0 to 1.

The system shall have a `Product` entity with the following attributes:
- `id`: A unique identifier for each product.
- `name`: The name of the product.
- `sku`: The stock keeping unit (SKU) of the product.
- `price`: The price of the product.
- `stock`: The current stock level of the product.

The system shall have a one-to-many relationship between `Supplier` and `Product`, where each supplier can have multiple products, but each product belongs to only one supplier.",0.6356,0.7867,0.0359,0.4062,"contain, model, field, design, include, provide, object, Product","have, identifier, level, i, unit, keep, contactdetail, attribute, belong, range, d"
2,68,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall have two entity classes: Event and Attendee. The Event entity class shall have attributes for id (Long), name (String), location (String), date (Date), and duration (int). The Attendee entity class shall have attributes for id (Long), firstName (String), lastName (String), and ticketType (TicketType enum). Both entity classes shall have appropriate constructors, getters, setters, and any other necessary methods.",0.5876,0.7717,0.0,0.2368,"model, field, contain, ticket, type, create, attendee, relationship, attend, object, include, event","String, Long, constructor, d, Date, i, firstname, class, TicketType, method, lastname, tickettype, int, attribute, getter, enum, setter"
2,69,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall have a database table for `Manufacturer` entities that includes the following columns:
- `id`: A unique identifier for each manufacturer.
- `name`: The name of the manufacturer.
- `address`: The address of the manufacturer.
- `contact_details`: Contact details for the manufacturer.

The system shall have a database table for `Product` entities that includes the following columns:
- `id`: A unique identifier for each product.
- `name`: The name of the product.
- `sku`: The stock keeping unit (SKU) of the product.
- `price`: The price of the product.
- `manufacturing_date`: The date when the product was manufactured.

The system shall maintain a one-to-many relationship between `Manufacturer` and `Product` entities, where each manufacturer can have multiple products, but each product belongs to only one manufacturer.

The system shall enforce validation constraints on the `name`, `sku`, `price`, and `manufacturing_date` attributes of both `Manufacturer` and `Product` entities to ensure data integrity. For example, the `name` attribute should be a non-empty string, the `sku` attribute should be a unique alphanumeric string, the `price` attribute should be a positive number, and the `manufacturing_date` attribute should be a valid date in the future.",0.5505,0.701,0.0265,0.2857,"create, object, produce, Product, contain, field, manufacturing, model","identifier, attribute, maintain, datum, manufacture, have, stock, string, contact_detail, keep, example, follow, manufacturing_date, belong, validation, table, ensure, column, unit, d, future, number, database, enforce, constraint, integrity, i"
2,70,"The system shall design a data model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall have two entities: `Employee` and `Manager`. The `Employee` entity should have attributes for `id`, `firstName`, `lastName`, `jobTitle`, and `salary`. It should also have a one-to-many relationship with the `Manager` entity, where an employee can be managed by only one manager.

The `Manager` entity should have attributes for `id`, `name`, `department`, and a many-to-one relationship with the `Employee` entity, where a manager can manage multiple employees.",0.71,0.8714,0.0,0.5,"design, object, data, contain, model, title, field, include, job","attribute, d"
2,71,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.",**GOOD**: 'The system shall provide an endpoint to calculate the area of a circle given its radius.',0.6251,0.7854,0.0527,0.35,"r, use, formula, accept, a, api, create, parameter, return, =, r²","provide, endpoint"
2,72,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.",**GOOD**: 'The system shall provide an API for calculating the Pythagorean Theorem and another API for calculating the average of a list of numbers.',0.5006,0.6846,0.0,0.1071,"parameter, √(a², use, b², formula, hypotenuse, return, b, side, c, =, create, theorem, implement, triangle, accept, length, angle","average, provide, Theorem, list, calculate, number, *"
2,73,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,**GOOD**: 'The system shall validate user input to ensure that weight and height are positive numbers.',0.3816,0.5094,0.0,0.125,"calculate, Mass, accept, Index, return, kg, api, Body, use, BMI, meter, parameter, formula, height², create","ensure, *, user, input, validate, number"
