batch,question_id,input_requirement,reverse_generated_requirement,final_accuracy_score,semantic_similarity,bleu_score,completeness_score,missing_elements,extra_elements
2,28,"The system shall manage airline reservations, storing passenger and flight details. Each passenger shall have a Passenger ID, First Name, Last Name, Date of Birth, Passport Number, and Contact Number. A passenger may book multiple flights. Each flight record shall include Flight ID, Airline Name, Departure Location, Destination, Date, and Time. The system shall ensure a many-to-many relationship between passengers and flights using a booking table.","The system shall have two tables: passengers and flights. The first table, passengers, shall contain five fields: passenger_id (primary key), first_name, last_name, date_of_birth, passport_number, and contact_number. The second table, flights, shall contain six fields: flight_id (primary key), airline_name, departure_location, destination, date, and time.

The system shall establish a one-to-many relationship between the passengers and bookings tables. This means that each passenger can have multiple bookings, but each booking is associated with only one passenger. The system shall also establish a one-to-one relationship between the flights and bookings tables. This means that each flight can have only one corresponding booking, and each booking can be associated with only one flight.

The system shall ensure data integrity by using foreign keys to reference the primary keys of other tables. For example, the passenger_id field in the bookings table references the primary key of the passengers table, and the flight_id field in the bookings table references the primary key of the flights table. This helps to maintain data consistency and prevent orphaned records.

In addition, the system shall ensure data normalization by using meaningful names for fields and tables. For example, the first_name and last_name fields in the passengers table can be used to create a composite primary key, which is more efficient than using a single-column primary key. Similarly, the airline_name field in the flights table can be used to create a unique index for faster querying.

Overall, the system shall provide a robust and scalable database design that meets the requirements of the passengers and flights tables while ensuring data integrity and normalization.",0.636,0.8571,0.0224,0.169,"Location, store, manage, Flight, Departure, reservation, ID, detail, airline, Birth, Passenger, book, First, Contact, Name, Date, Airline, include, Time, Destination, Passport, Number","meet, data, associate, maintain, requirement, querying, normalization, orphan, index, help, destination, time, example, mean, field, contain, passenger_id, establish, database, addition, airline_name, consistency, integrity, departure_location, first_name, reference, column, Overall, datum, last_name, contact_number, flight_id, prevent, provide, design, create, key"
2,29,"The system shall store and manage hotel guest and reservation information. Each guest shall have a Guest ID, First Name, Last Name, Contact Number, and Email. Guests may have multiple reservations. Each reservation shall have a Reservation ID, Check-in Date, Check-out Date, Room Type, Payment Status, and Guest ID as a foreign key. The system shall maintain accurate associations between guests and their reservations.","The system shall have the following database design requirements:

1. The guests table should have a primary key of guest_id and unique constraint on first_name, last_name, contact_number, and email columns.
2. The reservations table should have a primary key of reservation_id and foreign key reference to the guests table using the guest_id column.
3. The reservations table should have check_in_date and check_out_date columns with data type DATE, room_type column with VARCHAR(50) data type, payment_status column with VARCHAR(20) data type, and a unique constraint on the reservation_id column.
4. The guests and reservations tables should have a one-to-many relationship where each guest can make multiple reservations but each reservation is associated with only one guest.
5. The system should ensure that there are no duplicate entries in the guests table by applying unique constraints on first_name, last_name, contact_number, and email columns.
6. The system should ensure that there are no duplicate entries in the reservations table by applying a unique constraint on the reservation_id column.",0.5597,0.7673,0.0,0.1132,"Room, maintain, Number, information, First, store, check, ID, association, Date, Contact, Guest, name, Payment, Status, Type, Reservation, hotel, Name, manage","make, database, guest_id, apply, datum, design, room_type, varchar(50, table, column, first_name, relationship, constraint, associate, requirement, contact_number, reference, be, entry, type, follow, VARCHAR(20, date, use, reservation_id, last_name, ensure"
2,30,"The system shall manage order and customer details for an e-commerce platform. Each customer shall have a Customer ID, First Name, Last Name, Email, Address, and Phone Number. A customer may place multiple orders. Each order shall have an Order ID, Order Date, Total Amount, Payment Status, and Customer ID as a foreign key. The system shall establish accurate relationships between customers and their orders.","The system shall have the following database design requirements:

1. The ""customers"" table shall have a primary key of ""id"", which is a serial type.
2. The ""orders"" table shall have a primary key of ""id"", which is also a serial type.
3. The ""customer_id"" field in the ""orders"" table shall be a foreign key that references the ""id"" field in the ""customers"" table.
4. The ""on delete cascade"" and ""on update cascade"" options shall be used to ensure that the customer's orders are automatically deleted or updated when their record is modified in the customers table.
5. The ""first_name"", ""last_name"", ""email"", and ""phone_number"" fields in the ""customers"" table shall all be required fields, with the ""email"" field being unique.
6. The ""order_date"", ""total_amount"", and ""payment_status"" fields in the ""orders"" table shall also be required fields.
7. The data types of the fields in both tables shall be appropriate for their intended purpose, such as VARCHAR(50) for ""first_name"" and ""last_name"", DATE for ""order_date"", DECIMAL(10,2) for ""total_amount"", and VARCHAR(50) for ""payment_status"".
8. The ""orders"" table shall have a one-to-many relationship with the ""customers"" table, with each customer having multiple orders.",0.5049,0.6918,0.0,0.1034,"detail, manage, Total, platform, Email, Number, Phone, ID, establish, Name, e, Address, Amount, Date, First, Status, Customer, place, Payment, Order","phone_number, requirement, total_amount, follow, record, purpose, email, customer_id, date, first_name, d, last_name, delete, design, modify, ensure, use, require, reference, field, update, intend, DECIMAL(10,2, type, i, database, payment_status, cascade, option, varchar(50, table, data"
2,31,"The system shall create a object model for 'Doctor' and 'Patient' entities, where the 'Doctor' object includes fields for first name, last name, specialization, license number, and availability, and the 'Patient' object contains fields for first name, last name, date of birth, address, and medical history. The relationship between 'Doctor' and 'Patient' shall be many-to-many, where each doctor can have multiple patients, and each patient can be assigned to multiple doctors.","The system shall require the following data model requirements to support the entity classes `Doctor` and `Patient`:

* A `Doctor` entity with the following attributes:
	+ An auto-incrementing primary key `id` of type `Long`.
	+ A required string attribute `firstName`.
	+ A required string attribute `lastName`.
	+ A required string attribute `specialization`.
	+ A required string attribute `licenseNumber`.
	+ A list of `Patient` entities as a one-to-many relationship.
* A `Patient` entity with the following attributes:
	+ An auto-incrementing primary key `id` of type `Long`.
	+ A required string attribute `firstName`.
	+ A required string attribute `lastName`.
	+ A required date attribute `dateOfBirth`.
	+ A required string attribute `address`.
	+ A many-to-one relationship with a `Doctor` entity.

The system shall also require the following validation constraints:

* For each `Doctor` and `Patient` entity, all required attributes (e.g., `firstName`, `lastName`) must be present and non-null.
* The `specialization` attribute of a `Doctor` entity must be one of a set of predefined values (e.g., ""Pediatrics"", ""Oncology"", etc.).
* The `licenseNumber` attribute of a `Doctor` entity must be a valid medical license number in the relevant jurisdiction.
* For each `Patient` entity, the `dateOfBirth` attribute must be a date before the current date.
* The `address` attribute of a `Patient` entity must contain all required fields (e.g., street address, city, state, zip code).",0.4901,0.6339,0.0,0.2321,"assign, name, create, include, Patient, have, Doctor, birth, availability, object, history","oncology, firstname, code, attribute, jurisdiction, state, constraint, predefine, follow, auto, street, support, type, d, class, set, lastname, dateOfBirth, licensenumber, require, key, string, validation, value, zip, incremente, requirement, pediatric, i, city, list, datum"
2,32,"The system shall design a object model for 'Employer' and 'Employee' entities, where the 'Employer' object includes fields for company name, registration number, and address, and the 'Employee' object contains fields for first name, last name, date of birth, employee ID, job title, and salary. The relationship between 'Employer' and 'Employee' shall be one-to-many, where each employer can have multiple employees.","The system shall have the following entity structures:
* Employer: a record of an employer, with the following attributes:
	+ id (primary key): a unique identifier generated by the database
	+ companyName: the name of the employer's company
	+ registrationNumber: the employer's registration number
	+ employees (one-to-many relationship): a list of employees working for this employer
* Employee: a record of an employee, with the following attributes:
	+ id (primary key): a unique identifier generated by the database
	+ firstName: the employee's given name
	+ lastName: the employee's family name
	+ dateOfBirth: the employee's date of birth in format 'YYYY-MM-DD'
	+ employeeId: the employee's ID number
	+ jobTitle: the employee's job title
	+ salary: the employee's annual salary
	+ employer (many-to-one relationship): a reference to the employer who employs this employee

The system shall validate the following constraints:
* The `companyName` and `registrationNumber` attributes of an Employer entity must be unique.
* The `firstName`, `lastName`, and `dateOfBirth` attributes of an Employee entity must be non-empty.
* The `employeeId` attribute of an Employee entity must be unique.
* The `jobTitle` attribute of an Employee entity must have a valid format (e.g., 'Software Engineer').
* The `salary` attribute of an Employee entity must have a valid value (e.g., >= 0).",0.57,0.726,0.0,0.3091,"include, object, model, address, design, field, contain","reference, family, i, record, jobtitle, database, YYYY, Engineer, format, ', key, give, registrationnumber, firstname, work, validate, employeeId, identifier, list, Software, employ, generate, MM, follow, structure, companyname, dd, constraint, d, attribute, value"
2,33,"The system shall design a object model for 'Course' and 'Student' entities, where the 'Course' object includes fields for course name, course code, and credits, and the 'Student' object contains fields for first name, last name, date of birth, student ID, and enrolled courses. The relationship between 'Course' and 'Student' shall be many-to-many, where each course can have multiple students, and each student can enroll in multiple courses.","The system shall store the following data model requirements:

* A `Course` entity with an ID, name, code, credits, and a one-to-one relationship to a `Student` entity.
* A `Student` entity with an ID, first name, last name, date of birth, and a one-to-many relationship to a set of `Course` entities.
* The `id` attribute of the `Course` entity must be unique, and the `name`, `code`, and `credits` attributes are required.
* The `firstName`, `lastName`, and `dateOfBirth` attributes of the `Student` entity are required.",0.6626,0.813,0.1077,0.4138,"include, contain, enroll, enrol, have, field, object, design","datum, require, set, requirement, attribute, store, firstname, follow, d"
2,34,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall contain a `Project` entity with the following attributes:

* `projectName`: A unique identifier for each project, which is also used as the primary key in the database.
* `projectID`: An auto-incrementing integer ID that is used to identify each project.
* `dueDate`: The date by which a project must be completed.

The system shall contain a `TeamMember` entity with the following attributes:

* `employeeName`: A unique identifier for each team member, which is also used as the primary key in the database.
* `role`: The role that the team member plays within the project.

The system shall establish the following relationships between the two entities:

* Each project can have multiple team members (one-to-many relationship).
* Each team member can be assigned to multiple projects (many-to-many relationship).

The system shall enforce the following validation constraints for each entity:

* The `projectName` and `employeeName` fields must be unique within their respective tables.
* The `dueDate` field must be a valid date that is not in the past.
* The `role` field must contain a valid role string.

The system shall also use the following constraints to ensure data consistency:

* A project cannot have team members assigned to it if it has already been completed (i.e., its due date has passed).
* A team member cannot be assigned to multiple projects with overlapping schedules.",0.5595,0.72,0.055,0.25,"Project, task, Team, employee, include, name, model, Member, create, object","follow, attribute, projectID, constraint, auto, key, table, past, projectname, identifier, identify, pass, TeamMember, datum, validation, enforce, consistency, duedate, incrementing, employeeName, database, establish, overlap, ensure, schedule, complete, play, use, string"
2,35,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall support the following data model requirements for the `Order` and `Product` entities:

* The `Order` entity shall have a primary key attribute called `id`, which is a unique identifier for each order.
* The `Order` entity shall have a one-to-many relationship with the `Product` entity, where each order can contain multiple products.
* The `Product` entity shall have a primary key attribute called `sku`, which is a unique identifier for each product.
* The `Product` entity shall have a many-to-one relationship with the `Order` entity, where each product belongs to only one order.
* The `Order` entity shall have a non-nullable attribute called `customerDetails`, which contains information about the customer who placed the order.
* The `Order` entity shall have a non-nullable attribute called `orderDate`, which represents the date when the order was placed.
* The `Order` entity shall have a non-nullable attribute called `totalAmount`, which represents the total amount of the order.
* The `Product` entity shall have a non-nullable attribute called `productName`, which contains the name of the product.
* The `Product` entity shall have a non-nullable attribute called `price`, which represents the price of the product.
* The system shall validate that the `customerDetails` and `orderDate` attributes are not null when creating or updating an order.
* The system shall validate that the `productName` and `price` attributes are not null when creating or updating a product.",0.6107,0.7746,0.0333,0.3256,"detail, include, field, Order, appear, object, stock, Product, number","totalamount, i, requirement, validate, belong, update, attribute, customerdetail, productname, have, datum, support, identifier, represent, information, follow, call, orderdate, d, place"
2,36,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall have a data model that includes two entities: Library and Book.

1. The Library entity should have the following attributes:
	* id (Long): Primary key, not nullable, auto-incremented.
	* name (String): Not nullable, max 100 characters.
	* location (String): Not nullable, max 255 characters.
	* openingHours (String): Not nullable, min 8 and max 24 characters.
	* books (Set<Book>): One-to-many relationship with Book entity, not nullable.
2. The Book entity should have the following attributes:
	* id (Long): Primary key, not nullable, auto-incremented.
	* title (String): Not nullable, max 100 characters.
	* author (String): Not nullable, max 50 characters.
	* isbn (String): Not nullable, min 13 and max 13 characters.
	* publicationYear (Integer): Not nullable, min 4 and max 4 characters.
	* library (Library): Many-to-one relationship with Library entity, not nullable.

The system shall have the following validation constraints:

1. The name attribute of the Library entity should be non-empty and have a maximum length of 100 characters.
2. The location attribute of the Library entity should be non-empty and have a maximum length of 255 characters.
3. The openingHours attribute of the Library entity should be non-empty and have a minimum length of 8 and a maximum length of 24 characters.
4. The title attribute of the Book entity should be non-empty and have a maximum length of 100 characters.
5. The author attribute of the Book entity should be non-empty and have a maximum length of 50 characters.
6. The isbn attribute of the Book entity should be non-empty and have a minimum length of 13 and a maximum length of 13 characters.
7. The publicationYear attribute of the Book entity should be non-empty and have a minimum value of 4 and a maximum value of 4 digits.",0.52,0.6497,0.0,0.3261,"publication, contain, create, opening, hour, object, year, field","string, Long, Integer, i, key, String, constraint, length, character, value, follow, digit, 8, incremente, validation, *, auto, Set, d, max, openinghour, attribute, data"
2,37,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","The system shall have the following data model requirements:

* The `Supplier` entity must have an `id` field that is annotated with `@Id` and used as the primary key for the entity.
* The `Supplier` entity must have a `name` field that is annotated with `@NotNull` and `@Size(min = 2, max = 50)`.
* The `Supplier` entity must have a relationship to the `Product` entity through the `@ManyToOne` annotation.
* The `Product` entity must have an `id` field that is annotated with `@Id` and used as the primary key for the entity.
* The `Product` entity must have a `name` field that is annotated with `@NotNull` and `@Size(min = 2, max = 50)`.
* The `Product` entity must have a relationship to the `Supplier` entity through the `@ManyToOne` annotation.
* Each `Supplier` can provide multiple `Products`, and each `Product` can be associated with only one `Supplier`.
* Each `Product` can be associated with multiple `Suppliers`, but each `Supplier` can only provide one `Product`.",0.5381,0.6953,0.0,0.2571,"detail, contact, sku, rating, design, price, include, Product, stock, Supplier, contain, object","associate, have, annotate, @size(min, datum, =, follow, max, annotation, key, @manytoone, d, use, requirement"
2,38,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall have the following data model requirements for the `Event` and `Attendee` entities:

* The `Event` entity should have a primary key column named `id`, which is an auto-incrementing Long field.
* The `Event` entity should have string columns named `eventName`, `location`, `date`, and `duration`.
* The `Event` entity should have a one-to-many relationship with the `Attendee` entity, where each event can have multiple attendees.
* The `Attendee` entity should have a primary key column named `id`, which is an auto-incrementing Long field.
* The `Attendee` entity should have string columns named `firstName` and `lastName`.
* The `Attendee` entity should have a many-to-one relationship with the `Event` entity, where each attendee can only attend one event.
* The `Attendee` entity should have a foreign key column named `event_id`, which references the primary key of the `Event` entity.",0.6482,0.8035,0.0574,0.4,"contain, create, ticket, type, Event, object, include","key, string, eventName, column, auto, firstname, event_id, datum, incremente, Long, follow, reference, requirement, d"
2,39,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall have the following data model requirements:

1. The `Manufacturer` entity shall have a primary key attribute of type `Long`, generated using the IDENTITY strategy, and named ""id"".
2. The `Manufacturer` entity shall have a non-nullable string attribute named ""name"", with a maximum length of 50 characters.
3. The `Product` entity shall have a primary key attribute of type `Long`, generated using the IDENTITY strategy, and named ""id"".
4. The `Product` entity shall have non-nullable string attributes named ""name"" and ""sku"", each with a maximum length of 50 characters.
5. The `Product` entity shall have a non-nullable numeric attribute named ""price"".
6. The `Product` entity shall have a date attribute named ""manufacturingDate"", representing the date on which the product was manufactured.
7. The `Product` entity shall have a many-to-one relationship with the `Manufacturer` entity, using the ""manufacturer_id"" column as the foreign key.
8. The `Manufacturer` entity shall have a one-to-many relationship with the `Product` entity, using the ""product_id"" column as the foreign key.
9. The `Manufacturer` entity's ""products"" attribute shall be a collection of `Product` entities, and shall be lazy loaded to avoid unnecessary database queries.",0.5295,0.6981,0.0,0.2041,"Product, Manufacturer, detail, field, object, contact, include, contain, create, produce, manufacturing, address","column, avoid, IDENTITY, attribute, d, length, database, have, load, follow, character, manufacturer_id, key, query, datum, string, manufacturingDate, i, type, represent, generate, use, strategy, collection, manufacture, requirement, product_id"
2,40,"The system shall design a object model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall:

1. Have a `Manager` entity with the following attributes: `id`, `name`, and `department`. The `id` attribute is unique and should be generated automatically by the database.
2. Have an `Employee` entity with the following attributes: `id`, `firstName`, `lastName`, `jobTitle`, and `manager`. The `id` attribute is unique and should be generated automatically by the database.
3. The `Employee` entity must have a one-to-many relationship with the `Manager` entity, where each employee has only one manager but a manager can have many employees. This relationship should be defined using the `@OneToMany` annotation.
4. The `firstName`, `lastName`, and `jobTitle` attributes of the `Employee` entity must be non-null and must not be empty. The `manager` attribute of the `Employee` entity must reference a valid manager object.
5. The `name` attribute of the `Manager` entity must be unique within the system.
6. The `department` attribute of the `Manager` entity must be non-null and must not be empty.
7. The system must enforce referential integrity for all relationships between entities, including one-to-many and many-to-one relationships.
8. The system must allow users to create, read, update, and delete employees and managers using a RESTful API.",0.5333,0.6757,0.0245,0.2895,"salary, title, contain, design, manage, model, job, field","use, integrity, firstname, database, reference, api, define, allow, update, generate, attribute, read, d, @OneToMany, enforce, create, user, i, annotation"
2,41,"The system shall create a object model for 'Doctor' and 'Patient' entities, where the 'Doctor' object includes fields for first name, last name, specialization, license number, and availability, and the 'Patient' object contains fields for first name, last name, date of birth, address, and medical history. The relationship between 'Doctor' and 'Patient' shall be many-to-many, where each doctor can have multiple patients, and each patient can be assigned to multiple doctors.","The system shall require a data model that includes the following entities: Doctor, Patient, and DoctorPatientRelationship. The requirements for each entity are as follows:

Doctor:

* Id (integer, primary key)
* FirstName (string, required, max length 50 characters)
* LastName (string, required, max length 50 characters)
* Specialization (string, required, max length 25 characters)
* LicenseNumber (string, required, max length 10 characters)
* Availability (boolean, required)

Patient:

* Id (integer, primary key)
* FirstName (string, required, max length 50 characters)
* LastName (string, required, max length 50 characters)
* DateOfBirth (date, required)
* Address (string, required, max length 100 characters)
* MedicalHistory (string, required, max length 250 characters)

DoctorPatientRelationship:

* Id (integer, primary key)
* DoctorId (integer, foreign key referencing Doctor.Id)
* PatientId (integer, foreign key referencing Patient.Id)",0.5529,0.7184,0.0,0.25,"relationship, license, history, create, assign, field, object, birth, have, name, contain, number","length, dateofbirth, follow, FirstName, integer, doctorid, patientid, requirement, max, key, boolean, LicenseNumber, i, referencing, MedicalHistory, d, character, Id, LastName, reference, require, string, doctorpatientrelationship, data"
2,42,"The system shall design a object model for 'Employer' and 'Employee' entities, where the 'Employer' object includes fields for company name, registration number, and address, and the 'Employee' object contains fields for first name, last name, date of birth, employee ID, job title, and salary. The relationship between 'Employer' and 'Employee' shall be one-to-many, where each employer can have multiple employees.","The system shall contain the following entities: Employer and Employee.

Employer entity:

* Primary key: Id (int)
* Company name: Name (string, required, max length 100)
* Registration number: RegistrationNumber (string, required, max length 25)
* Address: Address (string, required, max length 100)
* Navigation property for Employees: Employees (ICollection<Employee>, required)

Employee entity:

* Primary key: Id (int)
* Foreign key for Employer: EmployerId (int, required)
* First name: FirstName (string, required, max length 50)
* Last name: LastName (string, required, max length 50)
* Date of birth: DateOfBirth (DateTime, required)
* Employee ID: EmployeeId (string, required, max length 25)
* Job title: JobTitle (string, required, max length 100)
* Salary: Salary (decimal, required)

The system shall also contain the following relationships between entities:

* One-to-many relationship between Employer and Employee, where each Employer can have multiple Employees.
* The foreign key for the Employee entity is EmployerId, which refers to the primary key of the Employer entity.

The system shall validate the following constraints:

* All attributes of both entities are required.
* The length of all string attributes is limited as specified in the model.
* The DateOfBirth attribute must be a valid date.
* The EmployeeId attribute must be unique for each employee.",0.5325,0.6691,0.0,0.3208,"object, field, include, employer, salary, job, design","specify, Employee, Job, length, ICollection, int, DateOfBirth, EmployeeId, RegistrationNumber, limit, constraint, refer, Salary, property, key, follow, d, validate, JobTitle, require, DateTime, navigation, LastName, attribute, FirstName, string, employerid, I, max"
2,43,"The system shall design a object model for 'Course' and 'Student' entities, where the 'Course' object includes fields for course name, course code, and credits, and the 'Student' object contains fields for first name, last name, date of birth, student ID, and enrolled courses. The relationship between 'Course' and 'Student' shall be many-to-many, where each course can have multiple students, and each student can enroll in multiple courses.","The system shall contain a database table named 'Courses' with the following columns: Id (primary key), Name, Code, Credits. The system shall also contain a database table named 'Students' with the following columns: Id (primary key), FirstName, LastName, DateOfBirth, StudentId.

The system shall ensure that each course has a unique identifier and that the name, code, and credits fields are non-nullable. The system shall also ensure that each student has a unique identifier and that the first name, last name, date of birth, and student ID fields are non-nullable.

The system shall establish a many-to-many relationship between courses and students through the navigation properties 'Courses' on the 'Student' entity and 'Students' on the 'Course' entity. The system shall ensure that each course can have multiple students enrolled, and each student can be enrolled in multiple courses.

The system shall validate that all courses and students meet the above requirements before persisting them to the database.",0.6303,0.785,0.11,0.3488,"enroll, object, model, include, design","key, persist, requirement, meet, FirstName, d, StudentId, Name, Credits, ensure, validate, DateOfBirth, navigation, establish, table, I, database, Code, LastName, identifier, property, column, follow"
2,44,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall have a data model that includes the following entities:

1. `Project` entity with the following attributes:
	* `Id` (primary key, unique identifier)
	* `Name` (string, required, max length 50)
	* `DueDate` (DateTime, required)
2. `TeamMember` entity with the following attributes:
	* `Id` (primary key, unique identifier)
	* `Name` (string, required, max length 50)
	* `Role` (string, required, max length 255)
3. `Task` entity with the following attributes:
	* `Id` (primary key, unique identifier)
	* `Name` (string, required, max length 50)

The system shall also have the following relationships between entities:

1. A project can have multiple team members assigned to it through a many-to-many relationship.
2. A task is assigned to a single project through a one-to-one relationship.
3. A team member can be assigned to multiple tasks through a many-to-many relationship.

The system shall also have the following validation constraints:

1. The `Name` attribute of all entities must not be empty or null.
2. The `DueDate` attribute of the `Project` entity must be in the future.
3. The `Role` attribute of the `TeamMember` entity must not be empty or null.",0.5635,0.6961,0.0624,0.35,"object, ID, employee, create, date, field, Team, contain, Member","d, key, string, max, constraint, DueDate, TeamMember, DateTime, require, future, data, identifier, follow, length, attribute, validation, i"
2,45,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall have the following data model requirements:

1. The `Order` entity shall have a primary key of type integer named `Id`.
2. The `CustomerDetails` property of the `Order` entity shall be required and have a maximum length of 10 characters.
3. The `OrderDate` property of the `Order` entity shall be required and of type date time.
4. The `TotalAmount` property of the `Order` entity shall be required and of type decimal.
5. The `Product` entity shall have a primary key of type integer named `Id`.
6. The `Name` property of the `Product` entity shall be required and have a maximum length of 10 characters.
7. The `SKU` property of the `Product` entity shall be required and have a maximum length of 10 characters.
8. The `Price` property of the `Product` entity shall be required and of type decimal.
9. The `Stock` property of the `Product` entity shall be required and of type integer.
10. The relationship between the `Order` and `Product` entities shall be many-to-many, with each order containing multiple products and each product appearing in multiple orders. This relationship is defined using navigation properties: the `Products` collection on the `Order` class and the `Orders` collection on the `Product` class.
11. The system shall use Entity Framework Core to generate the appropriate database schema based on the relationships between the entities.",0.5422,0.7032,0.0,0.25,"amount, field, detail, number, include, Order, Product, object, customer, create","type, navigation, TotalAmount, collection, property, base, database, require, OrderDate, follow, CustomerDetails, schema, time, requirement, character, d, use, class, integer, Framework, Entity, key, i, have, Core, datum, length, generate, define"
2,46,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall have the following requirements:

* The `Library` entity must have a unique identifier field (named `Id`) marked as the primary key using the `[Key]` annotation.
* The `Name` field of the `Library` entity must be marked as required using the `[Required]` annotation.
* The `Location` field of the `Library` entity must have a maximum length of 256 characters.
* The `OpeningHours` field of the `Library` entity must have a maximum length of 10 characters.
* The `Book` entity must have a unique identifier field (named `Id`) marked as the primary key using the `[Key]` annotation.
* The `Title` field of the `Book` entity must be marked as required using the `[Required]` annotation.
* The `Author` field of the `Book` entity must have a maximum length of 256 characters.
* The `ISBN` field of the `Book` entity must have a maximum length of 13 characters.
* The `PublicationYear` field of the `Book` entity must have a maximum length of 4 characters.
* The relationship between `Library` and `Book` must be one-to-many, where each library can have multiple books but each book only belongs to one library. This is modeled using a foreign key in the `Book` entity that references the primary key of the `Library` entity. The `[ForeignKey]` annotation is used to specify the name of the foreign key property, and the `[InverseProperty]` annotation is used to indicate that this relationship is bidirectional (i.e., both entities can access each other).",0.5168,0.6372,0.0406,0.3333,"object, isbn, hour, year, include, contain, create, opening, publication","indicate, use, specify, InverseProperty, belong, OpeningHours, property, mark, key, access, require, reference, annotation, ForeignKey, i, d, character, requirement, length"
2,47,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","The system shall provide a data model for managing suppliers and products. The data model should include the following requirements:

* The system shall have two entity classes, `Supplier` and `Product`.
* The `Supplier` class should have four attributes: `Id`, `Name`, `ContactDetails`, and `Rating`. The `Id` attribute should be the primary key. The `Name`, `ContactDetails`, and `Rating` attributes should be required, with maximum lengths specified for `Name` and `ContactDetails` (250 characters).
* The `Product` class should have six attributes: `Id`, `Name`, `Sku`, `Price`, `Stock`, and `SupplierId`. The `Id` attribute should be the primary key. The `Name`, `Sku`, `Price`, and `Stock` attributes should be required, with maximum lengths specified for `Name` (250 characters) and `Sku` (250 characters).
* The system should allow for one-to-many relationships between suppliers and products. Each supplier can provide many products, but each product is provided by only one supplier.
* The system should validate the data entered into the system to ensure that it meets the required constraints, such as maximum lengths and required fields.

In summary, the system shall have a data model for managing suppliers and products, with two entity classes (`Supplier` and `Product`), four attributes in the `Supplier` class, six attributes in the `Product` class, one-to-many relationships between suppliers and products, and required fields and maximum lengths specified for certain attributes.",0.5836,0.7448,0.0,0.3111,"design, contain, contact, detail, Supplier, Product, object","data, allow, supplierid, enter, meet, d, length, ensure, specify, class, i, key, summary, attribute, have, constraint, manage, requirement, validate, contactdetails, character, require, ContactDetails, datum"
