batch,question_id,input_requirement,reverse_generated_requirement,final_accuracy_score,semantic_similarity,bleu_score,completeness_score,missing_elements,extra_elements
2,54,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall have a data model that includes two entities: Project and Team Member. The system shall store these entities in separate tables, with the 'Projects' table containing information about projects, and the 'Team Members' table containing information about team members. Each project has a unique identifier (ID), which is used as the primary key for that project. Each team member has a unique employee name, and their role in the organization.

The system shall also have relationships between these entities. A project can have multiple team members assigned to it, and each team member can be assigned to multiple projects. This relationship is represented by a many-to-many relationship in Entity Framework Core using navigation properties. Each project has a unique identifier (ID), which is used as the primary key for that project. Each team member has a unique employee name, and their role in the organization. Each team member can have multiple assigned tasks, and each task can be assigned to multiple team members.

The system shall validate the following constraints on these entities: The 'name' field of the 'Team Member' entity must not be null or empty; The 'role' field of the 'Team Member' entity must not be null or empty; The 'assignedTasks' field of the 'Team Member' entity must not be null or empty. The system shall also validate the following constraints on these entities: The maximum length of the 'name' field in the 'Team Member' entity is 100 characters. The 'teamMemberId' foreign key in the 'Project' entity must reference a valid primary key in the 'Team Member' entity.",0.6143,0.7401,0.0734,0.4444,"create, date, object","constraint, identifier, use, validate, organization, navigation, Members, assignedtask, Framework, teammemberid, Entity, character, length, Core, information, data, reference, table, key, represent, store, property"
2,55,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall have the following data model requirements:

1. The Order entity shall have a primary key column named ""orderId"" of type number.
2. The Order entity shall have a required field called ""customerDetails"" of type string.
3. The Order entity shall have a required field called ""orderDate"" of type Date.
4. The Order entity shall have a field called ""totalAmount"" of type number.
5. The Order entity shall have a many-to-many relationship with the Product entity, where each order can contain multiple products and each product can appear in multiple orders.
6. The Product entity shall have a primary key column named ""productId"" of type number.
7. The Product entity shall have a required field called ""productName"" of type string.
8. The Product entity shall have a field called ""sku"" of type string with maximum length 256.
9. The Product entity shall have a field called ""price"" of type number.
10. The Product entity shall have a field called ""stock"" of type number.
11. The Product entity shall have a many-to-many relationship with the Order entity, where each product can appear in multiple orders and each order can contain multiple products.",0.6591,0.8141,0.0712,0.4103,"amount, detail, customer, object, Product, include, create","orderdate, require, type, totalamount, follow, length, call, productname, customerdetail, productId, datum, have, string, orderId, column, requirement"
2,56,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall support the following data model requirements:

* The `Library` entity must have a primary key `id`, a string attribute `name`, a string attribute `location`, and a string attribute `openingHours`.
* The `Book` entity must have a primary key `id`, a string attribute `title`, a string attribute `author`, an integer attribute `publicationYear`, and a foreign key reference to the `Library` entity.
* The relationship between the `Library` and `Book` entities is one-to-many, where each library can have many books but each book must belong to exactly one library.
* The attributes of the `Library` entity are not constrained by validation constraints.
* The attributes of the `Book` entity are constrained by the following validation rules:
	+ `title`: A non-empty string with a maximum length of 255 characters.
	+ `author`: A non-empty string with a maximum length of 255 characters.
	+ `isbn`: A string with a maximum length of 13 characters that must be in the format ""NNN-NN-NNNNN"".
	+ `publicationYear`: An integer greater than or equal to 1800 and less than or equal to 2100.",0.5792,0.7404,0.0438,0.2826,"include, contain, create, Book, hour, object, publication, opening, field, year","belong, character, integer, NNN, requirement, key, NN, datum, constraint, rule, NNNNN, d, validation, support, string, follow, format, length, openinghour, constrain, i, attribute, reference"
2,57,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","The system shall store and manage Supplier entities and Product entities as follows:

* The system shall require each Supplier entity to have a unique name and contact details (e.g., address and phone number).
* The system shall allow each Supplier entity to have multiple Products, with the relationship being one-to-many (i.e., one Supplier can provide many Products).
* The system shall require each Product entity to have a unique name, SKU, price, and stock.
* The system shall allow each Product entity to be associated with a single Supplier entity (i.e., one-to-one relationship).
* The system shall validate that the Supplier name is unique among all Supplier entities.
* The system shall validate that the SKU of a Product is unique among all Products of the same Supplier.
* The system shall validate that the price and stock of a Product are non-negative numbers.
* The system shall provide getter and setter methods for each field in both Supplier and Product entities, to access and modify their data.
* The system shall use navigation properties and data annotations to indicate relationships between entities and to perform validation.",0.5987,0.7616,0.0334,0.3111,"design, model, rating, object, contain, Product, include","allow, associate, navigation, perform, store, access, address, method, annotation, phone, modify, have, setter, property, require, datum, getter, indicate, number, follow, validation, use, validate, manage"
2,58,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall have the following data model requirements:

* An `Event` entity with attributes `name`, `location`, `date`, and `duration`. The entity should also have a one-to-many relationship with an `Attendee` entity, where each event can have multiple attendees.
* An `Attendee` entity with attributes `firstName`, `lastName`, and `ticketType`. The entity should also have a one-to-many relationship with an `Event` entity, where each attendee can attend multiple events.
* The `name` attribute of the `Event` entity should be unique and non-nullable. The `location` attribute should be non-nullable and should reference a valid location. The `date` attribute should be non-nullable and should be in the format ""YYYY-MM-DD"". The `duration` attribute should be non-nullable and should be an integer representing the duration of the event in minutes.
* The `firstName` and `lastName` attributes of the `Attendee` entity should be unique and non-nullable. The `ticketType` attribute should be non-nullable and should reference a valid ticket type.
* The system should enforce referential integrity between the `Event` and `Attendee` entities, ensuring that each event has at least one attendee and that each attendee is attending at least one event.
* The system should validate the data input for both entities according to the specified constraints, such as the format of the date attribute in the `Event` entity and the validity of the ticket type attribute in the `Attendee` entity.",0.6158,0.7741,0.0571,0.3409,"include, field, Event, object, create, contain","datum, tickettype, format, represent, requirement, ensure, validity, YYYY, minute, input, lastName, attribute, integrity, accord, integer, firstname, DD, enforce, reference, constraint, MM, follow, validate"
2,59,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall support the following entity classes and their respective attributes, relationships, and validation constraints:

Manufacturer entity class:

* id: PrimaryGeneratedColumn (auto-incremented integer)
* name: string
* address: string (max length 255 characters)
* contactDetails: string (max length 100 characters)
* products: OneToMany relationship with Product entity

Product entity class:

* id: PrimaryGeneratedColumn (auto-incremented integer)
* name: string
* sku: string (max length 25 characters)
* price: decimal (precision 10, scale 2)
* manufacturingDate: Date
* manufacturer: ManyToOne relationship with Manufacturer entity

The system shall ensure the following validation constraints for each attribute:

Manufacturer entity class:

* name: must be a non-empty string (required)
* address: must be a valid address (required)
* contactDetails: must be a valid phone number or email address (required)
* products: must have at least one product associated with the manufacturer (required)

Product entity class:

* name: must be a non-empty string (required)
* sku: must be a unique value across all products (required)
* price: must be a valid decimal number (required)
* manufacturingDate: must be a valid date in the past or present (required)
* manufacturer: must have an associated Manufacturer entity (required)",0.4967,0.6503,0.0,0.2075,"Product, field, model, object, create, produce, contact, include, detail, contain, manufacturing","auto, have, i, integer, scale, manufacturingDate, support, character, precision, number, value, past, associate, validation, phone, max, *, ManyToOne, attribute, ensure, follow, require, class, length, constraint, string, email, incremente, contactdetail, primarygeneratedcolumn, d"
2,60,"The system shall design a data model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall have the following data model requirements for the given entity classes:

* The `Employee` entity shall have the attributes `firstName`, `lastName`, `jobTitle`, and `salary`.
* The `Manager` entity shall have the attributes `name`, `department`, and `managedEmployees`.
* The `Employee` entity shall have a many-to-one relationship with the `Manager` entity, where each employee can have multiple managers.
* The `Manager` entity shall have a one-to-many relationship with the `Employee` entity, where each manager can manage multiple employees.
* The foreign key for the `Manager` entity's relationship with the `Employee` entity is `managerId`.
* The `Employee` and `Manager` entities are independent of each other and do not have any shared attributes or relationships.",0.6774,0.8534,0.0,0.4,"contain, job, include, design, data, object, field, title","give, class, attribute, firstname, datum, share, follow, key, managedemployee, requirement"
2,61,"The system shall create a object model for 'Doctor' and 'Patient' entities, where the 'Doctor' object includes fields for first name, last name, specialization, license number, and availability, and the 'Patient' object contains fields for first name, last name, date of birth, address, and medical history. The relationship between 'Doctor' and 'Patient' shall be many-to-many, where each doctor can have multiple patients, and each patient can be assigned to multiple doctors.","Based on the provided code, here is a consolidated list of system requirements for the `Doctor` and `Patient` entities:

The system shall persist the `Doctor` entity in a database with the following fields:
* `id`: A unique identifier for each doctor (primary key).
* `firstName`: The first name of the doctor.
* `lastName`: The last name of the doctor.
* `specialization`: The specialization of the doctor.
* `licenseNumber`: The license number of the doctor.

The system shall persist the `Patient` entity in a database with the following fields:
* `id`: A unique identifier for each patient (primary key).
* `firstName`: The first name of the patient.
* `lastName`: The last name of the patient.
* `dateOfBirth`: The date of birth of the patient.
* `address`: The address of the patient.

The system shall define a many-to-many relationship between the `Doctor` and `Patient` entities, with each doctor having multiple patients and each patient being assigned to multiple doctors. The relationship should be persisted in a separate table.",0.6265,0.785,0.0378,0.3659,"history, Patient, create, object, availability, contain, model, include, Doctor","firstName, table, d, define, i, key, base, database, provide, requirement, licensenumber, dateOfBirth, code, list, lastname, persist, identifier"
2,62,"The system shall design a object model for 'Employer' and 'Employee' entities, where the 'Employer' object includes fields for company name, registration number, and address, and the 'Employee' object contains fields for first name, last name, date of birth, employee ID, job title, and salary. The relationship between 'Employer' and 'Employee' shall be one-to-many, where each employer can have multiple employees.","The system shall store the following information:

1. Employer:
a. ID (primary key)
b. Company name
c. Registration number
d. Address
e. List of employees (one-to-many relationship with employee entity)
2. Employee:
a. ID (primary key)
b. First name
c. Last name
d. Date of birth
e. Employee ID
f. Job title
g. Salary
h. Employer (many-to-one relationship with employer entity)

The system shall ensure that the following constraints are met:

1. The company name must be unique across all employers.
2. The registration number must be a valid format and must not be empty.
3. The address field should contain the full street address of the employer's location.
4. The list of employees for an employer cannot be null or empty.
5. Each employee in the list of employees must have a unique ID.
6. The first name, last name, date of birth, and employee ID fields should not be empty.
7. The job title field should contain a valid format.
8. The salary field should contain a valid amount.
9. Each employer can have multiple employees, but each employee must belong to only one employer.",0.5836,0.7196,0.0578,0.3704,"model, object, design, include","e., Company, c., meet, h., Job, d., Salary, list, belong, Address, First, location, g., key, Registration, store, information, constraint, format, List, follow, a., amount, b., ensure, f., street, Date, Employee"
2,63,"The system shall design a object model for 'Course' and 'Student' entities, where the 'Course' object includes fields for course name, course code, and credits, and the 'Student' object contains fields for first name, last name, date of birth, student ID, and enrolled courses. The relationship between 'Course' and 'Student' shall be many-to-many, where each course can have multiple students, and each student can enroll in multiple courses.","The system shall store the data of courses and students in two separate tables with the following entity structures:
* Course
	+ id (Long): unique identifier
	+ name (String)
	+ code (String)
	+ credits (Integer)
* Student
	+ id (Long): unique identifier
	+ firstName (String)
	+ lastName (String)
	+ dateOfBirth (Date)

The system shall also establish the following relationships between the entities:
* Many-to-many relationship between Course and Student entities. Each Course can have multiple Students, and each Student can enroll in multiple Courses. The `students` attribute of the Course entity is a list of Student objects, and the `courses` attribute of the Student entity is a list of Course objects.

The system shall validate the following constraints:
* All attributes of the Course entity must be non-null and non-empty strings.
* The `credits` attribute of the Course entity must be a positive integer.
* All attributes of the Student entity must be non-null and non-empty strings.
* The `dateOfBirth` attribute of the Student entity must be in the past (i.e., before the current date).",0.623,0.8092,0.0327,0.2667,"enrol, design, field, include, birth, model, contain, ID","identifier, Student, follow, store, validate, string, firstname, Integer, table, Date, past, structure, integer, Course, datum, i, list, establish, String, Long, d, attribute, lastname, constraint, dateOfBirth"
2,64,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall store information about projects and their team members, with the following entity structures:

* Projects have a one-to-many relationship with team members, where each project can have multiple team members.
* Team members have a many-to-many relationship with projects, where each team member can be part of multiple projects.
* Each project has an ID, name, and due date.
* Each team member has an ID, name, and role.
* The system shall enforce the following validation constraints:
	+ Projects must have a unique ID.
	+ Teams must have a unique name.
	+ Team members must have a unique ID.
	+ Projects must have at least one team member.
	+ Teams must have at least one project.",0.6317,0.7763,0.1079,0.3871,"assign, model, object, field, Member, task, create, Project, include, contain, employee","enforce, structure, part, information, validation, store, constraint, follow"
2,65,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall have a data model that includes the following entities:

* `Order` entity with fields for order ID, customer ID, order date, and total amount. The `customer` field should be marked with `@ManyToOne` annotation to indicate that it is part of the relationship with the `Customer` entity. The `orderDate` field should be marked with `@Temporal(TemporalType.DATE)` annotation to specify the type of date data stored in the column.
* `Product` entity with fields for product ID, name, sku, and price. The `products` field should be marked with `@ManyToOne` annotation to indicate that it is part of the relationship with the `Order` entity.
* A separate table to store the join data between orders and products. This table should include columns for order ID, product ID, and any additional fields as needed (e.g., quantity).

The system shall also have validation constraints on the entities and relationships to ensure that only valid data is stored in the database. For example:

* The `orderDate` field should be marked with `@Future` annotation to ensure that the date is not in the past.
* The `totalAmount` field should be marked with `@PositiveOrZero` annotation to ensure that the amount is positive or zero.
* The relationship between `Order` and `Customer` entities should be marked with `@ManyToOne` annotation to indicate a many-to-one relationship, where one customer can have multiple orders but each order can only belong to one customer.
* The relationship between `Product` and `Order` entities should be marked with `@ManyToOne` annotation to indicate a many-to-many relationship, where each product can belong to multiple orders and each order can have multiple products.",0.5473,0.6972,0.0327,0.28,"create, object, Order, Product, stock, detail, contain, number, appear","belong, table, join, @Temporal(TemporalType, past, part, ensure, @manytoone, need, example, mark, store, specify, data, follow, datum, database, constraint, @positiveorzero, type, annotation, validation, ID, indicate, column, quantity, have"
2,66,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall have the following data model requirements:

* A `Library` entity with the following attributes:
	+ `id`: a unique identifier for each library, of type `Long`.
	+ `name`: the name of the library, of type `String`, with maximum length 255 characters.
	+ `location`: the location of the library, of type `String`, with maximum length 255 characters.
	+ `openingHours`: the opening hours of the library, of type `String`, with maximum length 255 characters.
* A `Book` entity with the following attributes:
	+ `id`: a unique identifier for each book, of type `Long`.
	+ `title`: the title of the book, of type `String`, with maximum length 255 characters.
	+ `author`: the author of the book, of type `String`, with maximum length 255 characters.
	+ `isbn`: the International Standard Book Number (ISBN) of the book, of type `String`, with maximum length 13 characters.
	+ `publicationYear`: the publication year of the book, of type `Date`.
* A relationship between the `Library` and `Book` entities, with a many-to-many relationship. This means that a library can have multiple books and a book can be present in multiple libraries.

In addition to these requirements, there are some validation constraints applied on the attributes of each entity:

* The `name`, `location`, `openingHours`, `title`, `author`, and `isbn` attributes are all required (i.e., they cannot be null or empty).
* The `id` attribute is a unique identifier for each entity, so it must be unique within the database.
* The `publicationYear` attribute should be in the format of YYYY-MM-DD, with a range of dates from 1900 to present.",0.5801,0.7378,0.0178,0.3091,"object, include, contain, create, field, opening","present, constraint, attribute, MM, requirement, format, apply, follow, addition, string, YYYY, type, Standard, ISBN, range, identifier, i, require, open, be, mean, database, d, datum, DD, Number, date, openinghour, character, validation, International, length"
2,67,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","The system shall store the following entities:

* Supplier: Stores information about a supplier, including their name, contact details, and rating. Each supplier can have multiple products.
* Product: Stores information about a product, including its name, SKU, price, and supplier. Each product is associated with exactly one supplier.

The system shall store the following attributes for each entity:

Supplier:

* id (primary key)
* name
* contact_details
* rating

Product:

* id (primary key)
* name
* sku
* price
* supplier_id (foreign key referencing Supplier.id)

The system shall store the following relationships between entities:

* One-to-many relationship between Supplier and Product, where each Supplier can have multiple products but each Product is associated with exactly one Supplier.

The system shall enforce the following validation constraints:

* The name attribute of both Supplier and Product must be non-empty strings.
* The contact_details attribute of Supplier must be a string containing a valid email address or phone number.
* The rating attribute of Supplier must be a double value between 0.0 and 5.0, inclusive.
* The price attribute of Product must be a double value greater than or equal to 0.0.",0.597,0.7473,0.0409,0.3488,"provide, field, design, model, object, stock","have, associate, number, supplier_id, d, email, reference, i, enforce, key, value, Supplier.id, follow, contact_detail, store, address, string, phone, attribute, validation, constraint, information"
2,68,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall have the following requirements for data modeling:

* An entity class called `Event` with an ID, name, location, date, and duration attributes. The ID attribute must be of type Long, and the name, location, date, and duration attributes must be of type String. The relationship between Event and Location is one-to-one.
* An entity class called `Attendee` with an ID, first name, last name, and ticket type attributes. The ID attribute must be of type Long, and the first name, last name, and ticket type attributes must be of type String. The relationship between Attendee and TicketType is one-to-one.
* An entity class called `EventAttendee` with an ID, event, and attendee attributes. The ID attribute must be of type Long, and the event and attendee attributes must be of type Event and Attendee, respectively. The relationship between EventAttendee and Event is one-to-many, and the relationship between EventAttendee and Attendee is many-to-one.
* Validation constraints for each attribute:
	+ ID: must be a unique identifier for each event or attendee.
	+ Name: must have a minimum length of 1 and maximum length of 255 characters.
	+ Location: must have a minimum length of 1 and maximum length of 255 characters.
	+ Date: must be in the format YYYY-MM-DD.
	+ Duration: must have a minimum length of 1 and maximum length of 255 characters.
	+ First name: must have a minimum length of 1 and maximum length of 255 characters.
	+ Last name: must have a minimum length of 1 and maximum length of 255 characters.
	+ Ticket type: must have a minimum length of 1 and maximum length of 255 characters.",0.6223,0.7879,0.0406,0.3333,"create, object, contain, include, model, field, attend","validation, requirement, string, TicketType, ID, Long, call, format, length, YYYY, modeling, attribute, class, constraint, EventAttendee, MM, identifier, Location, datum, DD, character"
2,69,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall store the following entities and relationships:

* Manufacturer entity with attributes id, name, address, and a one-to-many relationship with Products. The id is the primary key, and the name and address are unique.
* Product entity with attributes id, manufacturerId, productName, sku, price, and manufacturingDate. The id is the primary key, and the manufacturerId is a foreign key referencing the Manufacturer table. The productName, sku, price, and manufacturingDate are unique.

The system shall ensure the following data constraints:

* Each Product entity must have a reference to its corresponding Manufacturer entity.
* Each Manufacturer entity must have at least one Product associated with it.",0.5976,0.7894,0.0,0.225,"produce, Product, field, contain, detail, include, create, manufacturer, manufacturing, contact, date, model, object","ensure, store, correspond, attribute, have, table, key, follow, d, constraint, productname, manufacturerId, reference, associate, i, manufacturingdate, referencing, datum"
2,70,"The system shall design a data model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall support the following entity classes: Employee and Manager. The entities should have the following attributes:

* Employee: id (primary key), first name, last name, job title, salary, manager (foreign key referencing Manager entity)
* Manager: id (primary key), name, department, employees (one-to-many relationship with Employee entity)

The entities should also have the following relationships:

* One-to-many relationship between Manager and Employee entities. Each Manager can have multiple Employees, but each Employee belongs to only one Manager.
* Validation constraints for not null attributes: first name, last name, job title, salary, manager (if specified).",0.6447,0.8043,0.0896,0.3636,"data, design, model, field, include, contain, object, manage","Employee, constraint, follow, specify, belong, d, validation, i, key, support, attribute, referencing, class"
2,71,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.",The system shall allow users to input a radius and receive the area of a circle with that radius in response. The system shall return an error message if the user inputs an invalid or missing radius value.,0.5481,0.712,0.1126,0.1923,"give, r, parameter, api, *, formula, a, accept, use, create, calculate, =, r²","allow, user, message, value, receive, response, input, error"
2,72,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.",The system shall allow users to enter two side lengths for a right triangle and calculate the hypotenuse using the `calculate-hypotenuse` route. The system shall provide a root route that displays a simple landing page with instructions on how to use the system.,0.5496,0.7207,0.0763,0.1875,"c, b², parameter, accept, Pythagorean, b, implement, formula, return, theorem, angle, √(a², =, api, create","display, enter, page, instruction, route, allow, user, provide, root, landing, calculate"
2,73,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,"The system shall allow users to enter their weight and height, and then calculate their Body Mass Index (BMI). The user interface should provide a form for the user to input these values, and then display the calculated BMI result.",0.6937,0.8875,0.1529,0.2857,"api, create, meter, height², kg, return, parameter, accept, use, formula","form, display, value, input, allow, provide, result, user, enter, interface"
2,74,"The system shall create an API that performs currency conversion. The API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates.",The system shall allow users to input an amount in US dollars and select a target currency to convert the amount into. The system shall fetch exchange rates from an external API and use those rates to convert the amount to the selected target currency. The system shall return the converted amount along with the base currency (US dollars) and target currency selected by the user.,0.6939,0.8809,0.0808,0.3462,"predefine, perform, usd, EUR, conversion, create, code, accept","convert, select, allow, dollar, user, fetch, base, US, input"
2,75,"The system shall create an API that calculates the compound interest for a given principal, rate, and time period. The API shall accept the principal amount (P), interest rate (r), time (t), and number of times interest is compounded per year (n) as parameters, and return the compound interest using the formula A = P(1 + r/n)^(nt), where A is the amount after interest.","The system shall allow users to calculate compound interest by providing a simple interface for inputting four parameters: principal, rate, time, and timesPerYear. The system shall validate that all input parameters are numbers before calculating the compound interest using the formula A = P(1 + r/n)^(nt). The system shall return an HTTP 200 response with the calculated interest as JSON data to the user.",0.7163,0.8679,0.1987,0.4444,"amount, p, create, give, api, period, t, year, accept","HTTP, json, user, inputte, interface, datum, allow, provide, validate, input, response"
2,76,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.","The system shall allow users to calculate the area of a circle by providing a radius as an input parameter. The user should be able to specify any positive value for the radius and the system shall return the calculated area in square units. Additionally, if the user enters a negative value for the radius, the system shall indicate that the entered value is invalid and provide an error message.",0.6165,0.7939,0.1248,0.2414,"create, r, *, use, =, r², accept, api, formula, a, give","indicate, specify, user, allow, input, message, provide, value, enter, error, unit"
2,77,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.","The system shall allow users to provide two integer values for the length of the two sides of a right triangle. The system shall calculate and return the length of the hypotenuse (c) using the formula c = √(a² + b²). The system shall support HTTP GET requests and return the calculated value in the response body if no errors occur, or an error message with details about the error if there is a server-side issue.",0.6398,0.7979,0.2132,0.3,"Pythagorean, accept, b, api, theorem, angle, parameter, implement, create","be, request, occur, get, calculate, response, detail, body, integer, support, message, server, issue, HTTP, provide, allow, error, user, value"
2,78,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,"The system shall allow users to enter an amount and choose a currency to convert it into another currency. The system shall calculate the conversion rate using exchange rates from various sources and provide real-time updates based on market data. The system shall display the converted amount in the chosen currency and allow users to switch between different currencies. Additionally, the system shall provide historical exchange rate data for the selected currency pair and allow users to view charts and graphs of past exchange rates. The system shall also support multiple accounts and transactions, enabling users to track their spending and savings over time.",0.236,0.3197,0.0,0.0612,"height², api, create, Body, meter, return, Mass, height, weight, formula, kg, BMI, accept, Index, parameter","convert, enter, display, spending, support, amount, currency, allow, base, time, select, exchange, transaction, graph, rate, switch, update, market, choose, datum, account, user, view, conversion, provide, track, enable, chart, pair, saving, source"
2,79,"The system shall create an API that performs currency conversion. The API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates.","The system shall allow users to enter an amount and choose two currencies to convert it into another currency. The system shall validate the input currencies and return an error if either currency is not valid. If both currencies are valid, the system shall retrieve the exchange rate for the source-to-target conversion from a data store or service and use it to calculate the converted amount.",0.6318,0.8196,0.0,0.2903,"predefine, create, EUR, perform, api, accept, usd, code","source, store, calculate, validate, error, choose, convert, allow, input, enter, data, user, retrieve, service"
2,80,"The system shall create an API that calculates the compound interest for a given principal, rate, and time period. The API shall accept the principal amount (P), interest rate (r), time (t), and number of times interest is compounded per year (n) as parameters, and return the compound interest using the formula A = P(1 + r/n)^(nt), where A is the amount after interest.","The system shall allow users to calculate compound interest using a formula and input parameters such as principal, rate, time, and compounds per year. The system shall provide a REST API with a /calculate endpoint accepting GET requests.",0.6524,0.8195,0.0,0.3939,"amount, number, period, =, create, p, return, n)^(nt, t, a, r, give","input, rest, request, allow, user, GET, endpoint, provide"
2,81,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.",The system shall allow users to enter a radius for a circle and receive the calculated area of the circle as a result.,0.6148,0.8286,0.0,0.1739,"use, r², return, formula, give, calculate, r, parameter, *, accept, =, create, a, api","result, allow, user, enter, receive"
2,82,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.","The system shall allow users to enter the lengths of two sides of a right-angled triangle and receive the length of the hypotenuse as output. The system shall also provide a user interface for entering the values and displaying the result, such as a web page or mobile app.",0.6365,0.8222,0.2571,0.1765,"formula, use, return, Pythagorean, =, c, create, implement, b, theorem, √(a², b², parameter, accept, api","app, web, user, enter, result, allow, page, interface, output, value, display, receive, provide"
2,83,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,"The system shall allow users to enter a weight and height, and receive an estimate of their Body Mass Index (BMI). The system shall validate the input values to ensure that they are not empty or null and that the weight is greater than zero and the height is greater than 0.1. The system shall calculate the BMI using the formula provided in the problem statement and return a response with the calculated BMI.",0.6472,0.8063,0.1183,0.3548,"parameter, meter, height², create, kg, api, accept","input, allow, response, problem, value, user, receive, estimate, provide, validate, ensure, enter, statement"
